journal,processed_text
1,"['michele', 'issued', 'apology', 'glee', 'costar', 'samantha', 'marie', 'ware', 'accused', 'creating', 'work', 'environment', 'show', 'exchange', 'began', 'michele', 'posted', 'message', 'social', 'media', 'friday', 'george', 'floyd', 'deserve', 'isolated', 'incident', 'must', 'wrote', 'michele', 'included', 'hashtag', 'blacklivesmatter', 'ware', 'responded', 'michele', 'tweet', 'wrote', 'never', 'forget', 'felt', 'michele', 'treated', 'during', 'time', 'working', 'together', 'glee', 'calling', 'living', 'hell']"
1,"['powerful', 'video', 'posted', 'instagram', 'monday', 'wanda', 'sykes', 'called', 'white', 'people', 'step', 'take', 'systematic', 'racism', 'captioning', 'blacklivesmatter', 'drinking', 'truth', 'comes', 'sykes', 'addressed', 'feelings', 'nearly', 'minute', 'video', 'nationwide', 'demonstrations', 'against', 'police', 'brutality', 'following', 'arrest', 'death', 'george', 'floyd', 'four', 'officers', 'arrested', 'floyd', 'fired', 'charged', 'murder', 'manslaughter', 'video', 'floyd', 'arrest', 'sparked', 'protests', 'tired', 'sykes']"
1,"['blackout', 'tuesday', 'promoted', 'activists', 'observe', 'mourn', 'bring', 'policy', 'change', 'wake', 'death', 'george', 'floyd', 'movement', 'spread', 'social', 'media', 'where', 'organizations', 'brands', 'individuals', 'posting', 'solemn', 'messages', 'featuring', 'stark', 'black', 'backgrounds', 'sometimes', 'tagging', 'posts', 'blacklivesmatter', 'here', 'problem', 'while', 'these', 'posts', 'well', 'intended', 'several', 'activists', 'influencers', 'pointed', 'posting', 'blank', 'black', 'image', 'bunch', 'tags', 'clogs', 'critical', 'channels', 'information', 'updates', 'protests', 'still', 'raging', 'around', 'country', 'arrests', 'piling', 'thousands', 'visibility', 'different', 'groups', 'activist', 'projects', 'right', 'common', 'ways', 'keep', 'track', 'monitoring', 'searching', 'tags', 'know', 'intent', 'harm', 'frank', 'essentially', 'does', 'harm', 'message', 'mental', 'health', 'advocate', 'black', 'lives', 'matter', 'activist', 'kenidra', 'woods', 'posted', 'twitter', 'hashtag', 'keep', 'updated', 'stop', 'using', 'hashtag', 'black', 'images', 'video', 'scroll', 'blacklivesmatter', 'hashtag', 'instagram', 'proves', 'point', 'black', 'squares', 'very', 'posts', 'note', 'between']"
1,"['business', 'facebook', 'employees', 'staged', 'virtual', 'walkout', 'monday', 'protest', 'mark', 'zuckerberg', 'decision', 'take', 'action', 'series', 'controversial', 'posts', 'president', 'donald', 'trump', 'week', 'person', 'familiar', 'plans', 'told', 'business', 'part', 'walkout', 'employees', 'took', 'work', 'managers', 'facebook', 'told', 'company', 'human', 'resources', 'department', 'retaliate', 'against', 'staff', 'planning', 'protest', 'make', 'them', 'used', 'paid', 'time', 'source', 'told', 'york', 'times', 'reported', 'protest']"
1,"['york', 'business', 'sony', 'postponing', 'playstation', 'game', 'launch', 'event', 'light', 'protests', 'demonstrations', 'death', 'george', 'floyd', 'digital', 'event', 'originally', 'scheduled', 'thursday', 'introduce', 'fans', 'games', 'available', 'sony', 'gaming', 'system', 'launching', 'later', 'year', 'march', 'sony', 'released', 'technical', 'specifications', 'studios', 'both', 'larger', 'smaller', 'those', 'newer', 'those', 'established', 'hard', 'work', 'developing', 'games', 'showcase', 'potential', 'hardware', 'sony', 'interactive', 'entertainment', 'ryan', 'release', 'month']"
1,"['hong', 'kong', 'business', 'facebook', 'donating', 'million', 'groups', 'fighting', 'racial', 'inequality', 'mass', 'protests', 'sweep', 'across', 'united', 'states', 'unarmed', 'black', 'died', 'hands', 'police', 'officer', 'minneapolis', 'minnesota', 'stand', 'black', 'community', 'mark', 'zuckerberg', 'wrote', 'facebook', 'post', 'late', 'sunday', 'adding', 'silicon', 'valley', 'tech', 'firm', 'growing', 'list', 'companies', 'responded', 'protests', 'condemnations', 'racism', 'calls', 'solutions', 'escalating', 'discord', 'country', 'promises', 'address', 'diversity', 'inclusion', 'businesses', 'twitter', 'nike', 'netflix', 'disney', 'other', 'firms', 'also', 'weighed']"
1,"['extreme', 'political', 'division', 'issue', 'bringing', 'people', 'together', 'need', 'invest', 'public', 'safety', 'solutions', 'reduce', 'crime', 'make', 'criminal', 'justice', 'system', 'fairer', 'time', 'life', 'appears', 'every', 'presidential', 'candidate', 'running', 'champion', 'criminal', 'justice', 'reform', 'including', 'shock', 'many', 'donald', 'trump', 'astonishing', 'reversal', 'both', 'political', 'parties', 'decades', 'ambitious', 'politicians', 'tried', 'outdo', 'each', 'other', 'lock', 'policies', 'tough', 'crime', 'rhetoric', 'dynamic', 'accelerated', 'george', 'bush', 'crushed', 'massachusetts', 'democrat', 'michael', 'dukakis', 'presidential', 'race', 'popular', 'wisdom', 'attributed', 'television', 'spotlighting', 'prisoner', 'named', 'willie', 'horton', 'committed', 'heinous', 'crimes', 'while', 'part', 'dukakis', 'prison', 'furlough', 'program', 'afterward', 'generations', 'politicians', 'afraid', 'champion', 'prison', 'reform']"
1,"['case', 'launched', 'black', 'lives', 'matter', 'movement', 'reminded', 'country', 'weren', 'living', 'post', 'racial', 'society', 'shooting', 'death', 'trayvon', 'martin', 'acquittal', 'george', 'zimmerman', 'killed', 'close', 'home', 'many', 'black', 'families', 'forced', 'nationwide', 'conversations', 'race', 'america', 'news', 'zimmerman', 'suing', 'trayvon', 'family', 'million', 'damages', 'week', 'polarizing', 'details', 'case', 'back', 'national', 'spotlight']"
1,"['george', 'zimmerman', 'acquitted', 'fatal', 'shooting', 'trayvon', 'martin', 'according', 'lawsuit', 'filed', 'wednesday', 'florida', 'believes', 'conspiracy', 'frame', 'wants', 'than', 'million', 'damages', 'attorney', 'larry', 'klayman', 'announced', 'lawsuit', 'tandem', 'coral', 'gables', 'screening', 'documentary', 'titled', 'trayvon', 'hoax', 'since', 'canceled', 'zimmerman', 'scheduled', 'appear', 'alongside', 'klayman', 'thursday', 'news', 'conference', 'hours', 'later', 'klayman', 'news', 'conference', 'canceled', 'chief', 'allegation', 'lawsuit', 'civil', 'rights', 'attorney', 'crump', 'helped', 'swap', 'reluctant', 'witness', 'brittany', 'diamond', 'eugene', 'half', 'sister', 'rachel', 'jeantel', 'helped', 'prepare', 'deliver', 'script', 'intended', 'land', 'zimmerman', 'prison', 'year', 'killing', 'february', 'crump', 'began', 'representing', 'trayvon', 'parents', 'starting', 'february', 'lawsuit', 'says']"
1,"['sybrina', 'fulton', 'african', 'american', 'mother', 'became', 'social', 'justice', 'activist', 'fatal', 'shooting', 'trayvon', 'martin', 'running', 'political', 'office', 'florida', 'fulton', 'formally', 'announced', 'candidacy', 'monday', 'seat', 'miami', 'dade', 'county', 'board', 'county', 'commissioners', 'didn', 'want', 'voice', 'trayvon', 'died', 'decided', 'choice', 'called', 'called', 'serve', 'fulton', 'activist', 'against', 'violence', 'roughly', 'minute', 'video', 'posted', 'instagram', 'account', 'became', 'clear', 'opportunity', 'turn', 'family', 'tragedy', 'into', 'something', 'positive', 'many', 'other', 'families']"
1,"['espn', 'magazine', 'male', 'executives', 'common', 'lunchtime', 'joke', 'went', 'something', 'like', 'back', 'lunch', 'headed', 'elevators', 'another', 'respond', 'happy', 'ending', 'everyone', 'understood', 'meant', 'midtown', 'manhattan', 'offices', 'surrounded', 'asian', 'spas', 'advertised', 'facials', 'massages', 'known', 'also', 'sell', 'snarky', 'sexist', 'banter', 'norm', 'among', 'many', 'white', 'newsroom', 'culture', 'including', 'joking', 'city', 'hidden', 'plain', 'sight', 'brothels']"
1,"['wasn', 'teacher', 'arrested', 'biggest', 'question', 'reading', 'story', 'year', 'lakeland', 'florida', 'arrested', 'sent', 'juvenile', 'detention', 'center', 'refused', 'recite', 'pledge', 'allegiance', 'class', 'flag', 'racist', 'explained', 'according', 'local', 'reporting', 'news', 'growing', 'sentiment', 'shared', 'black', 'brown', 'people', 'ages', 'increasingly', 'disillusioned', 'america', 'empty', 'promises', 'pledges', 'liberty', 'justice']"
1,"['soon', 'blacklivesmatter', 'began', 'trending', 'social', 'media', 'death', 'threats', 'against', 'began', 'since', 'then', 'week', 'gone', 'where', 'receive', 'threat', 'against', 'life', 'online', 'pipe', 'bombs', 'discovered', 'across', 'country', 'cesar', 'sayoc', 'arrested', 'florida', 'harrowing', 'days', 'surprised', 'suspect', 'into', 'mold', 'worst', 'online', 'harassers', 'white', 'supremacist', 'donald', 'trump', 'supporter', 'targeting', 'people', 'considered', 'critics', 'leader', 'agenda', 'then', 'weren', 'enough', 'learned', 'horrifying', 'killings', 'kroger', 'kentucky', 'synagogue', 'pennsylvania', 'people', 'began', 'investigating', 'backgrounds', 'three', 'suspects', 'these', 'hate', 'fueled', 'crimes', 'many', 'media', 'elsewhere', 'finally', 'realized', 'something', 'organizers', 'known', 'years', 'online', 'harassment', 'predictor', 'kind', 'racialized', 'violence']"
1,"['washington', 'millennials', 'could', 'biggest', 'political', 'forces', 'america', 'today', 'wanted', 'defined', 'those', 'born', 'between', 'millennials', 'make', 'population', 'point', 'between', 'november', 'midterms', 'election', 'expected', 'surpass', 'baby', 'boomers', 'america', 'largest', 'living', 'generation', 'massive', 'voting', 'bloc', 'capable', 'setting', 'policy', 'priorities', 'swinging', 'elections', 'also', 'grossly', 'underrepresented', 'american', 'politics']"
1,"['consultant', 'spokesman', 'corey', 'stewart', 'republican', 'nominee', 'senate', 'virginia', 'used', 'term', 'house', 'negro', 'criticize', 'establishment', 'disparaged', 'prominent', 'civil', 'rights', 'figures', 'john', 'lewis', 'rosa', 'parks', 'rick', 'shaftan', 'made', 'comments', 'tweets', 'newly', 'uncovered', 'kfile', 'previously', 'unreported', 'tweets', 'come', 'heels', 'report', 'daily', 'beast', 'described', 'majority', 'black', 'cities', 'holes', 'told', 'followers', 'open', 'businesses', 'black', 'neighborhoods', 'shaftan', 'consulting', 'firm', 'atlantic', 'media', 'research', 'received', 'hundreds', 'thousands', 'dollars', 'stewart', 'campaigns', 'governor', 'senate', 'according', 'election', 'records', 'previously', 'worked', 'stewart', 'gubernatorial', 'campaign', 'super', 'backed', 'paul', 'nehlen', 'candidate', 'paul', 'ryan', 'congressional', 'seat', 'made', 'racist', 'anti', 'semitic', 'posts', 'social', 'media', 'shaftan', 'told', 'daily', 'beast', 'came', 'before', 'nehlen', 'went', 'wacko', 'fellow', 'stewart', 'aide', 'noel', 'fritsch', 'previously', 'worked', 'nehlen', 'campaign']"
1,"['racial', 'injustice', 'focused', 'treatment', 'young', 'african', 'american', 'enforcement', 'topic', 'several', 'upcoming', 'documentaries', 'together', 'provide', 'depth', 'portrait', 'fractured', 'relationship', 'between', 'certain', 'communities', 'justice', 'system', 'paramount', 'network', 'take', 'deepest', 'dive', 'rest', 'power', 'trayvon', 'martin', 'story', 'episode', 'unscripted', 'series', 'devoted', 'killing', 'subsequent', 'trial', 'george', 'zimmerman', 'same', 'night', 'premiere', 'whose', 'streets', 'documents', 'aftermath', 'michael', 'brown', 'death', 'ferguson', 'those', 'productions', 'followed', 'august', 'sugar', 'town', 'sobering', 'investigation', 'discovery', 'documentary', 'young', 'died', 'while', 'police', 'custody', 'louisiana', 'crime', 'punishment', 'spare', 'look', 'york', 'city', 'police', 'officers', 'penalized', 'resisting', 'pressure', 'improve', 'arrest', 'rate', 'numbers', 'targeting', 'people', 'color']"
1,"['friday', 'come', 'under', 'covers', 'here', 'need', 'know', 'speed', 'door', 'also', 'things', 'need', 'know', 'today', 'delivered', 'your', 'inbox', 'daily', 'sign', 'here', 'james', 'comey', 'book', 'ever', 'daydream', 'back', 'boss', 'fired', 'well', 'james', 'comey', 'just', 'wrote', 'playbook', 'memoir', 'higher', 'loyalty', 'director', 'calls', 'president', 'trump', 'unethical', 'untethered', 'truth', 'says', 'trump', 'gave', 'flashbacks', 'earlier', 'career', 'prosecutor', 'against', 'question', 'trump', 'respond', 'comey', 'start', 'book', 'tour', 'republican', 'national', 'committee', 'launched', 'website', 'called', 'lyin', 'comey', 'hopes', 'refute', 'book', 'claims', 'stephen', 'collinson', 'calls', 'comey', 'book', 'goes', 'sale', 'tuesday', 'devastating', 'contemporaneous', 'takedown', 'sitting', 'president', 'modern', 'history', 'chris', 'cillizza', 'says', 'declaration']"
1,"['millions', 'women', 'children', 'marched', 'washington', 'demanding', 'equalitynow', 'equalpay', 'gunreformnow', 'metoo', 'timesup', 'movements', 'made', 'oscars', 'tidal', 'wave', 'taking', 'down', 'sexual', 'predators', 'helping', 'change', 'workplace', 'cultures', 'hollywood', 'news', 'media', 'capitol', 'hill', 'daily', 'latest', 'details', 'each', 'trump', 'tweet', 'tawdry', 'presidential', 'tales', 'stormy', 'daniels', 'russia', 'investigations', 'washington', 'lead', 'news', 'meanwhile', 'communities', 'across', 'country', 'police', 'still', 'killing', 'unarmed', 'black', 'people', 'police', 'still', 'killing', 'brutalizing', 'black', 'brown', 'children', 'women', 'getting', 'away']"
1,"['washington', 'ahead', 'march', 'lives', 'rally', 'marjory', 'stoneman', 'douglas', 'high', 'school', 'student', 'david', 'hogg', 'media', 'biggest', 'mistake', 'while', 'covering', 'school', 'shooting', 'giving', 'black', 'students', 'voice', 'school', 'percent', 'black', 'covered', 'doesn', 'reflect', 'hogg', 'during', 'axios', 'event', 'friday', 'hogg', 'core', 'members', 'neveragain', 'movement', 'hasn', 'shied', 'away', 'acknowledging', 'privilege', 'fact', 'privilege', 'came', 'many', 'speeches', 'saturday', 'march', 'washington']"
1,"['students', 'ages', 'week', 'joined', 'courageous', 'eloquent', 'peers', 'parkland', 'florida', 'protest', 'showing', 'damage', 'school', 'shootings', 'only', 'tragic', 'loss', 'young', 'lives', 'also', 'pervasive', 'fear', 'exists', 'modern', 'american', 'schools', 'where', 'active', 'shooter', 'drills', 'embed', 'terror', 'duck', 'cover', 'once', 'anger', 'frustration', 'school', 'shooting', 'generation', 'resonate', 'across', 'country', 'these', 'students', 'give', 'hope', 'maybe', 'just', 'maybe', 'growing', 'national', 'movement', 'finally', 'loosen', 'literally', 'life', 'crushing', 'grip', 'lobby', 'politics', 'while', 'debate', 'school', 'shootings', 'essential', 'overdue', 'must', 'remember', 'time', 'violence', 'florida', 'sparked', 'national', 'movement', 'concerns', 'movement', 'fully', 'addressed']"
1,"['senior', 'adviser', 'department', 'housing', 'urban', 'development', 'spread', 'false', 'conspiracy', 'theory', 'claimed', 'hillary', 'clinton', 'presidential', 'campaign', 'chairman', 'took', 'part', 'satanic', 'ritual', 'kfile', 'review', 'tweets', 'show', 'john', 'gibbs', 'former', 'conservative', 'commentator', 'initially', 'joined', 'director', 'strong', 'cities', 'strong', 'communities', 'program', 'aimed', 'spurring', 'economic', 'development', 'local', 'level', 'august', 'gibbs', 'political', 'appointee', 'transitioned', 'role', 'senior', 'adviser', 'working', 'office', 'assistant', 'secretary', 'community', 'planning', 'development', 'current', 'role', 'gibbs', 'tasked', 'developing', 'implementing', 'efforts', 'aimed', 'increasing', 'economic', 'development', 'programs', 'income', 'people']"
1,"['misconception', 'women', 'metoo', 'movement', 'relish', 'characterization', 'victims', 'thinking', 'goes', 'waiting', 'chance', 'board', 'proverbial', 'bandwagon', 'minutes', 'fame', 'approach', 'patronizing', 'best', 'truth', 'matter', 'women', 'acknowledging', 'membership', 'undesirable', 'club', 'nothing', 'than', 'acknowledgment', 'deep', 'roots', 'oppression', 'country', 'whose', 'historical', 'soil', 'fertilized', 'inequality', 'sadly', 'surprised', 'learned', 'supreme', 'court', 'justice', 'ruth', 'bader', 'ginsburg', 'membership', 'club', 'made', 'public', 'remarks', 'during', 'interview', 'sundance', 'film', 'festival', 'every', 'woman', 'vintage', 'knows', 'sexual', 'harassment', 'didn', 'name', 'before', 'recounting', 'instance', 'professor', 'gave', 'practice', 'exam', 'turned', 'identical', 'real', 'exam', 'knew', 'exactly', 'wanted', 'return', 'justice', 'ginsburg', 'experiences', 'attempted', 'exploitation', 'didn', 'graduation', 'even', 'professor', 'experienced', 'sexism', 'gender', 'inequity', 'workplace', 'discrimination']"
1,"['washington', 'president', 'donald', 'trump', 'twitter', 'handle', 'appeared', 'tweets', 'than', 'other', 'elected', 'official', 'according', 'data', 'social', 'network', 'fact', 'many', 'political', 'hashtags', 'related', 'trump', 'like', 'resist', 'maga', 'probably', 'didn', 'hurt', 'here', 'twitter', 'accounts', 'elected', 'officials', 'appeared', 'tweets', 'year', 'realdonaldtrump', 'speakerryan', 'barackobama', 'tedlieu', 'senjohnmccain', 'senwarren', 'senatemajldr', 'sensanders', 'senschumer', 'nancypelosi', 'repadamschiff', 'marcorubio', 'maxinewaters', 'tedcruz']"
1,"['years', 'newsrooms', 'across', 'america', 'problem', 'lack', 'diversity', 'inclusion', 'people', 'color', 'underrepresented', 'among', 'news', 'organizations', 'reflect', 'makeup', 'general', 'population', 'made', 'little', 'progress', 'past', 'decade', 'although', 'whites', 'make', 'population', 'journalists', 'color', 'comprise', 'only', 'newsrooms', 'staff', 'according', 'american', 'society', 'newspaper', 'editors', 'asne', 'newsroom', 'employment', 'diversity', 'survey', 'larger', 'newsrooms', 'digital', 'news', 'organizations', 'little', 'better', 'respectively', 'much', 'people', 'color', 'only', 'newsroom', 'leaders']"
1,"['hashtag', 'rocked', 'world', 'since', 'metoo', 'went', 'viral', 'weeks', 'wake', 'sexual', 'harassment', 'allegations', 'against', 'producer', 'harvey', 'weinstein', 'twitter', 'reports', 'than', 'million', 'women', 'used', 'hashtag', 'countries', 'italy', 'women', 'rallied', 'behind', 'version', 'called', 'quellavoltache', 'translates', 'time', 'while', 'french', 'women', 'decided', 'harassers', 'name', 'under', 'balancetonporc', 'roughly', 'translates', 'snitch', 'your']"
1,"['since', 'white', 'louis', 'police', 'officer', 'jason', 'stockley', 'acquitted', 'friday', 'fatal', 'shooting', 'anthony', 'lamar', 'smith', 'year', 'black', 'demonstrators', 'taken', 'streets', 'every', 'night', 'largely', 'peaceful', 'daytime', 'sometimes', 'turning', 'violent', 'dark', 'protests', 'reignited', 'national', 'conversation', 'race', 'police', 'conduct', 'deadly', 'force', 'protests', 'also', 'broke', 'aftermath', 'police', 'shooting', 'michael', 'brown', 'ferguson', 'missouri', 'again', 'later', 'year', 'grand', 'jury', 'declined', 'indict', 'officer', 'darren', 'wilson', 'tensions', 'louis', 'likely', 'persist', 'given', 'rarity', 'convictions', 'police', 'officers', 'fatal', 'shootings', 'even', 'high', 'profile', 'cases', 'strong', 'video', 'evidence', 'here', 'overview', 'events', 'brought', 'louis', 'moment']"
1,"['massacre', 'charleston', 'church', 'backlash', 'against', 'confederate', 'flag', 'monumental', 'supreme', 'court', 'decision', 'gave', 'same', 'couples', 'right', 'marry', 'rise', 'blacklivesmatter', 'movement', 'summer', 'brought', 'identity', 'politics', 'forefront', 'national', 'conversation', 'tackled', 'intersection', 'identity', 'expression', 'quite', 'like', 'york', 'rapper', 'actor', 'poet', 'saul', 'williams', 'dubbed', 'poet', 'laureate', 'probably', 'work', 'extract', 'politics', 'williams', 'told']"
1,"['washington', 'five', 'time', 'grammy', 'award', 'winner', 'malik', 'yusef', 'spoken', 'word', 'poet', 'longtime', 'producer', 'writer', 'kanye', 'west', 'music', 'dubbed', 'pope', 'francis', 'pope', 'yusef', 'along', 'other', 'artists', 'performed', 'moral', 'action', 'climate', 'justice', 'rally', 'washington', 'thursday', 'pope', 'francis', 'makes', 'historic', 'visit', 'united', 'states', 'friends', 'affectionately', 'call', 'pope', 'francis', 'pope', 'yusef', 'told', 'does', 'things', 'culture', 'gravitates', 'person', 'speaks', 'mind', 'speaks', 'heart']"
1,"['while', 'other', 'artists', 'chosen', 'sides', 'presidential', 'election', 'brooklyn', 'rapper', 'talib', 'kweli', 'ready', 'endorse', 'anyone', 'interview', 'icon', 'kind', 'words', 'vermont', 'bernie', 'sanders', 'appears', 'care', 'working', 'class', 'people', 'honest', 'politicians', 'running', 'president', 'lesser', 'evils', 'forced', 'vote', 'somebody', 'sanders', 'probably', 'vote', 'time', 'kweli', 'saying', 'really', 'really', 'hypothetical', 'endorsing', 'candidate']"
1,"['washington', 'california', 'rapper', 'brandon', 'mccartney', 'known', 'professional', 'name', 'based', 'released', 'track', 'year', 'expressing', 'love', 'respect', 'bill', 'clinton', 'former', 'president', 'titled', 'bill', 'clinton', 'raps', 'sort', 'endorsement', 'hillary', 'clinton', 'even', 'before', 'presidential', 'announced', 'shout', 'outs', 'hillary', 'clinton', 'gonna', 'presidency', 'interactive', 'election', 'candidates']"
1,"['washington', 'spoken', 'word', 'poet', 'longtime', 'producer', 'writer', 'kanye', 'west', 'music', 'five', 'time', 'grammy', 'winner', 'malik', 'yusef', 'also', 'republican', 'albeit', 'variety', 'republican', 'because', 'where', 'relationships', 'republican', 'party', 'good', 'small', 'business', 'yusef', 'added', 'party', 'become', 'welfare', 'system', 'business']"
1,"['parsippany', 'jersey', 'time', 'culture', 'history', 'african', 'americans', 'severely', 'underrepresented', 'media', 'education', 'artists', 'like', 'lawrence', 'parker', 'known', 'stage', 'name', 'changed', 'game', 'many', 'came', 'music', 'time', 'major', 'crack', 'cocaine', 'epidemic', 'york', 'bronx', 'rapper', 'just', 'released', 'album', 'told', 'music', 'speak', 'these', 'issues', 'speak', 'living', 'these', 'conditions', 'like', 'power', 'lift', 'these', 'conditions', 'watch', 'video', 'above', 'political', 'check', 'rest', 'gets', 'political', 'series']"
1,"['washington', 'rapper', 'miller', 'made', 'waves', 'billboard', 'charting', 'donald', 'trump', 'ambiguity', 'feeling', 'towards', 'billionaire', 'mogul', 'rest', 'bombastic', 'bash', 'tweeting', 'just', 'please', 'elect', 'pittsburgh', 'rapper', 'donald', 'trump', 'hails', 'trump', 'really', 'rich', 'attitude', 'describes', 'possesses', 'trump', 'persona', 'perhaps', 'miller', 'himself', 'flyest', 'room', 'alas', 'miller', 'admiration', 'billionaire', 'mogul', 'course']"
1,"['atlanta', 'lecrae', 'moore', 'grammy', 'award', 'winning', 'artist', 'record', 'producer', 'father', 'president', 'profit', 'organization', 'reachlife', 'ministries', 'also', 'devoted', 'christian', 'redefined', 'audiences', 'expect', 'christian', 'music', 'genre', 'because', 'while', 'lyrics', 'free', 'profanity', 'often', 'focus', 'faith', 'means', 'sanitized', 'houston', 'rapper', 'christian', 'artist', 'reach', 'billboard', 'gospel', 'chart', 'says', 'music', 'necessarily', 'christian', 'music', 'faith', 'christian', 'evident', 'work', 'christian', 'noun', 'christian', 'person', 'function', 'live', 'life', 'christian', 'living', 'life', 'christian', 'doesn', 'mean', 'sanitized', 'person', 'lecrae', 'told', 'means', 'readily', 'admit', 'jacked', 'person', 'need', 'savior']"
1,"['washington', 'valentine', 'approaches', 'alicia', 'keys', 'spreading', 'love', 'none', 'other', 'than', 'house', 'speaker', 'paul', 'ryan', 'video', 'weareheremovement', 'keys', 'calls', 'ryan', 'bring', 'criminal', 'justice', 'reform', 'legislation', 'vote', 'keys', 'started', 'here', 'channel', 'music', 'fans', 'civil', 'rights', 'social', 'justice', 'causes', 'video', 'singer', 'songwriter', 'issues', 'white', 'gold', 'valentine', 'ryan', 'words', 'heart', 'gold', 'asks', 'others', 'send', 'valentines', 'well']"
1,"['washington', 'starring', 'role', 'robin', 'thicke', 'newest', 'single', 'back', 'together', 'rapper', 'nicki', 'minaj', 'name', 'drops', 'hillary', 'clinton', 'used', 'call', 'hillary', 'cause', 'ride', 'play', 'hillary', 'clinton', 'maiden', 'name', 'rodham', 'video', 'back', 'together', 'released', 'thursday', 'while', 'tweeting', 'release', 'minaj', 'highlighted', 'clinton', 'lyric', 'instagram', 'noted', 'seen', 'play', 'words', 'reference', 'clinton', 'done', 'before', 'lame', 'wayne', 'line', 'long', 'commented', 'referencing', 'wayne', 'lollipop', 'while', 'another', 'tweeted', 'verse', 'your', 'best', 'amazing']"
1,"['washington', 'chance', 'rapper', 'meet', 'illinois', 'bruce', 'rauner', 'wednesday', 'chicago', 'where', 'pair', 'discuss', 'local', 'education', 'issues', 'meeting', 'privately', 'governor', 'wednesday', 'windy', 'city', 'native', 'musician', 'tweeted', 'monday', 'address', 'funding', 'education', 'chicago', 'eager', 'hear', 'ideas', 'looking', 'forward', 'hearing', 'your', 'ideas', 'republican', 'governor', 'responded', 'monday', 'afternoon']"
1,"['chance', 'rapper', 'illinois', 'bruce', 'rauner', 'friday', 'discuss', 'local', 'education', 'issues', 'concerns', 'recent', 'cuts', 'public', 'school', 'funding', 'gave', 'vague', 'answers', 'happens', 'chicago', 'rapper', 'while', 'talking', 'reporters', 'meeting', 'personal', 'number', 'told', 'hours', 'know', 'springfield', 'session', 'next', 'week', 'grammy', 'winning', 'rapper', 'whose', 'full', 'name', 'chancelor', 'bennett', 'asked', 'rauner', 'take', 'kids', 'table', 'left', 'office']"
1,"['week', 'marks', 'twenty', 'fifth', 'anniversary', 'angeles', 'riots', 'exploded', 'following', 'acquittal', 'four', 'lapd', 'officers', 'charged', 'brutal', 'videotaped', 'beating', 'black', 'motorist', 'rodney', 'king', 'riot', 'activists', 'characterized', 'urban', 'rebellion', 'triggered', 'echoes', 'past', 'updated', 'twist', 'similar', 'allegations', 'police', 'brutality', 'sparked', 'massive', 'unrest', 'harlem', 'watts', 'newark', 'detroit', 'during', 'angeles', 'instigating', 'incident', 'aired', 'national', 'television', 'manner', 'anticipated', 'technologically', 'connected', 'black', 'lives', 'matter', 'upsurge', 'racial', 'violence', 'century', 'ferguson', 'baltimore', 'other', 'cities', 'while', 'video', 'recording', 'rodney', 'king', 'forerunner', 'watched', 'unfold', 'live', 'screens', 'large', 'small', 'black', 'lives', 'matter', 'movement', 'also', 'clear', 'need', 'take', 'harder', 'look', 'happened', 'years', 'because', 'michael', 'brown', 'freddie', 'gray', 'dozens', 'familiar', 'names', 'tell', 'anything', 'still', 'lessons', 'left', 'unlearned', 'angeles', 'uprising', 'before', 'social', 'media', 'smart', 'phones', 'americans', 'relied', 'newspaper', 'radio', 'television', 'reports', 'understand', 'scope', 'unrest', 'gripped', 'panicked', 'city', 'several', 'days', 'april', 'guilty', 'verdict', 'four', 'white', 'officers']"
1,"['might', 'grab', 'donut', 'instead', 'bagel', 'krispy', 'kreme', 'owner', 'bought', 'panera', 'while', 'carb', 'load', 'fuel', 'things', 'need', 'know', 'speed', 'door', 'also', 'things', 'mailed', 'newsletter', 'sign', 'here', 'syria', 'attack']"
1,"['applying', 'college', 'spend', 'hours', 'crafting', 'perfect', 'admissions', 'essay', 'just', 'write', 'same', 'word', 'times', 'worked', 'ziad', 'ahmed', 'princeton', 'jersey', 'high', 'school', 'senior', 'recently', 'admitted', 'stanford', 'university', 'writing', 'blacklivesmatter', 'times', 'response', 'application', 'question', 'matters']"
1,"['five', 'years', 'world', 'learned', 'trayvon', 'martin', 'died', 'african', 'american', 'teenager', 'death', 'hands', 'neighborhood', 'watch', 'volunteer', 'spurred', 'movement', 'gave', 'rise', 'rallying', 'resonates', 'many', 'today', 'blacklivesmatter', 'martin', 'carrying', 'iced', 'candy', 'walked', 'convenience', 'store', 'home', 'father', 'fiancee', 'sanford', 'florida', 'neighborhood', 'watch', 'captain', 'george', 'zimmerman', 'spotted', 'teenager', 'called', 'report', 'suspicious', 'person', 'neighborhood']"
1,"['ideal', 'world', 'time', 'allow', 'viewing', 'year', 'oscar', 'nominated', 'films', 'realistic', 'nominees', 'must', 'sees', 'answer', 'look', 'further', 'than', 'year', 'major', 'categories', 'best', 'picture', 'best', 'documentary', 'provide', 'helpful', 'guide', 'films', 'than', 'worth', 'your', 'time']"
1,"['protesters', 'briefly', 'blocked', 'education', 'secretary', 'betsy', 'devos', 'tried', 'enter', 'public', 'school', 'washington', 'friday', 'morning', 'demonstrators', 'holding', 'signs', 'greeted', 'devos', 'arrived', 'jefferson', 'middle', 'school', 'academy', 'southwest', 'washington', 'department', 'education', 'building', 'headed', 'toward', 'school', 'entrance', 'protesters', 'stood', 'front', 'video', 'affiliate', 'wjla', 'showed']"
